cation,cat_count,anion,an_count,gamma_cation,gamma_anion,activity_coefficient,osmotic_coeff,water_activity
Np[+4],1,HF2[-1],4,0.014406245349489666,0.7672014684706,0.34644771534627533,1.0,0.9980801791675413
Np[+4],1,HO2[-1],4,0.012116323279832477,0.7589456538110185,0.3317742782675405,1.0,0.9977458508187919
Np[+4],1,HOsO5[-1],4,0.042146232057903035,0.8204411262659758,0.45309543697317456,1.0,0.9996584213965856
Np[+4],1,HSO3[-1],4,0.025838481072923577,0.7957317487538151,0.40092832995114147,1.0,0.9990360498492361
Np[+4],1,HSO4[-1],4,0.028699769895738997,0.8009721225212597,0.4115945387494345,1.0,0.9991822934486831
Np[+4],1,HS[-1],4,0.012142657270502311,0.7590486436687961,0.33195440363716144,1.0,0.9977502011799882
Np[+4],1,HSeO3[-1],4,0.03288474144900838,0.8078154442288557,0.4258421128033143,1.0,0.9993612643260876
Np[+4],1,IO3[-1],4,0.037160514561029964,0.8140106883844924,0.439056518925301,1.0,0.9995122136232024
Np[+4],1,IO4[-1],4,0.038253956005791,0.8154874317977777,0.4422512697788983,1.0,0.9995467112188271
Np[+4],1,I[-1],4,0.032763448845855955,0.8076288990335004,0.42544889780224837,1.0,0.9993565593053388
Np[+4],1,IrO4[-1],4,0.04156916040597626,0.8197344806953741,0.45153644897401574,1.0,0.9996428571622911
Np[+4],1,KSO4[-1],4,0.03367240349682433,0.8090113830310791,0.42836948799722074,1.0,0.9993912027689615
Np[+4],1,MnO4[-1],4,0.03180783721138864,0.8061361256121126,0.4223121098158103,1.0,0.9993185639274614
Np[+4],1,MoO4[-2],2,0.025618473935044635,0.4000721442884273,0.16005772063554022,1.0,0.9996987944399834
Np[+4],1,NO2[-1],4,0.01683669094000101,0.7747133613676676,0.3602169834237574,1.0,0.998360316718581
Np[+4],1,NO3[-1],4,0.021516107077735293,0.7866793151963237,0.38299307745999345,1.0,0.9987633295151662
Np[+4],1,NaCO3[-1],4,0.026215477199767388,0.7964524645212884,0.40238283106215694,1.0,0.9990566531052223
Np[+4],1,NaSO4[-1],4,0.03182243775672017,0.806159247852382,0.422360564273525,1.0,0.9993191571536358
Np[+4],1,OH[-1],4,0.009172049654022007,0.7458545609690498,0.30946860646020674,1.0,0.9957054470862551
Np[+4],1,H2PO4[-1],4,0.028686323440600518,0.8009486628345177,0.41154632006883984,1.0,0.9991816569130674
Np[+4],1,H2PO4[-1],4,0.028686323440600518,0.8009486628345177,0.41154632006883984,1.0,0.9991816569130674
Np[+4],1,P(OH)2[-1],4,0.022272069524883902,0.7883789788778364,0.38631372973536704,1.0,0.9988165549658126
Np[+4],1,P2O7[-4],1,0.015991195627904083,0.015991195627904083,0.015991195627904083,1.0,0.9998204449652677
Np[+4],1,PF6[-1],4,0.03465759725467307,0.8104708571987661,0.4314690143903716,1.0,0.9994272147804226
Np[+4],1,HPO4[-2],2,0.017480167170187,0.3636104828687912,0.13221258325207555,1.0,0.9995487869607459
Np[+4],1,PO3F[-2],2,0.01779580670066491,0.36524091318191093,0.1334009246619562,1.0,0.9995564094188895
Np[+4],1,PO3[-1],4,0.00464007287045421,0.04868780555569517,0.03042573796398789,1.0,0.9990124687994754
Np[+4],3,PO4[-3],4,0.0041389740636176686,0.045656450680546724,0.016318097688716636,1.0,0.9990141608676226
Np[+4],1,ReO4[-1],4,0.04132254843000262,0.8194296864132521,0.45086526096408736,1.0,0.9996361062398668
Np[+4],1,ReO4[-1],4,0.04132254843000262,0.8194296864132521,0.45086526096408736,1.0,0.9996361062398668
Np[+4],1,Re[-1],4,0.037947797211726246,0.8150779804114647,0.4413637315777431,1.0,0.9995372021389364
Np[+4],1,S2O3[-2],2,0.019908240148598554,0.375628224719856,0.14109656320619066,1.0,0.9996028067554319
Np[+4],1,SO2[-1],4,0.00862015097069262,0.3047043946819676,0.14935024824031382,1.0,0.9988005891790356
Np[+4],1,S2O6[-2],2,0.025636799685161357,0.4001436713461661,0.16011495771838857,1.0,0.9996990509109085
Np[+4],1,SO3[-2],2,0.014778821661683783,0.3486662831571375,0.1215681770106132,1.0,0.9994742326442598
Np[+4],1,S2O8[-2],2,0.028536132201868087,0.4110065821989444,0.1689264106108577,1.0,0.9997365151122023
Np[+4],1,SO4[-2],2,0.017493467966031982,0.3636796316556768,0.13226287448120877,1.0,0.9995491121841535
Np[+4],1,S[-2],2,0.008629385863418645,0.30478597047582884,0.09289448779889282,1.0,0.9988017475379496
Np[+4],1,Sb(HO2)2[-1],4,0.038051234023476176,0.8152166602906887,0.4416641881891479,1.0,0.9995404276232279
Np[+4],1,Sb(OH)6[-1],4,0.040115123861716624,0.8179123363634061,0.4475350297638952,1.0,0.999602157781747
Np[+4],1,SeO3[-1],4,0.03276961994716357,0.8076384056635014,0.4254689300555498,1.0,0.9993567993108483
Np[+4],1,SeO4[-1],4,0.03446361587255925,0.8101865937106245,0.43086400127516244,1.0,0.9994202454812912
Np[+4],1,SeO4[-1],4,0.03446361587255925,0.8101865937106245,0.43086400127516244,1.0,0.9994202454812912
Np[+4],1,SeO4[-2],2,0.023808494769272395,0.392810406499807,0.15430001545454364,1.0,0.9996720534430389
Np[+4],1,SeO4[-2],2,0.023808494769272395,0.392810406499807,0.15430001545454364,1.0,0.9996720534430389
Np[+4],1,SiF6[-2],2,0.023708564127783483,0.39239757346987675,0.15397585566504735,1.0,0.9996704904066245
Np[+4],1,TcO4[-1],4,0.036163999460778036,0.8126289281525342,0.4360829566201,1.0,0.9994794253672661
Np[+4],1,WO4[-2],2,0.03241495295075799,0.42431301085767786,0.18004153118310784,1.0,0.9997786518360762
Os[+3],1,Ag(CN)2[-1],3,0.1969477542354729,0.8348232951099173,0.5818133440111872,1.0,0.9995674895021188
Os[+3],1,AsO4[-3],1,0.13235465650539824,0.13235465650539824,0.13235465650539824,1.0,0.9997756623875305
Os[+3],1,Au(CN)2[-1],3,0.21171422040804624,0.8415566121819622,0.5960051465030557,1.0,0.999688340552105
Os[+3],1,B(OH)4[-1],3,0.163847334433953,0.8179287743072163,0.5472004679876499,1.0,0.9992203922182222
Os[+3],1,BF4[-1],3,0.16902061328490187,0.8207587459592249,0.5528999589965146,1.0,0.999283193105093
Os[+3],1,BO2[-1],3,0.12742220190969117,0.7953948771240665,0.5032089635927312,1.0,0.9986446689762146
Os[+3],1,BrO3[-1],3,0.18776540580571108,0.8304062706804946,0.5726270506715414,1.0,0.9994830052008324
Os[+3],1,Br[-1],3,0.16457915997448472,0.8183338914296888,0.5480139499246973,1.0,0.9992295032245929
Os[+3],1,C2N3[-1],3,0.15385013458633903,0.8122272246010926,0.5358369113170434,1.0,0.9990877649081653
Os[+3],1,CH3COO[-1],3,0.14724946414701937,0.8082794267505176,0.528061584284212,1.0,0.9989909647001968
Os[+3],1,CH3COO[-1],3,0.14724946414701937,0.8082794267505176,0.528061584284212,1.0,0.9989909647001968
Os[+3],1,CNO[-1],3,0.12624185973653793,0.7945728278087164,0.5016503596149164,1.0,0.9986209070891016
Os[+3],1,CNO[-1],3,0.12624185973653793,0.7945728278087164,0.5016503596149164,1.0,0.9986209070891016
Os[+3],1,CN[-1],3,0.09594472838975208,0.7707104282002208,0.4577978048742977,1.0,0.9978327051688075
Os[+3],2,CO3[-2],3,0.07289384929959834,0.3122692944781275,0.17449939398987196,1.0,0.9989111476253497
Os[+3],1,SCN[-1],3,0.1462657562952131,0.8076776652036046,0.5268830414658915,1.0,0.998975840868624
Os[+3],1,CSeN[-1],3,0.17864779758623606,0.8258261477276043,0.5632042051923323,1.0,0.9993908319775974
Os[+3],1,ClO2[-1],3,0.1550725676888904,0.8129417761019947,0.5372523526931451,1.0,0.9991048445205367
Os[+3],1,ClO3[-1],3,0.16692601217644515,0.8196223260222951,0.5506065068868814,1.0,0.9992582103571079
Os[+3],1,ClO4[-1],3,0.1759915591597573,0.8244527289617553,0.5603989070612069,1.0,0.9993622566574679
Os[+3],1,Cl[-1],3,0.11546165890367788,0.7867312865577129,0.4869442751330133,1.0,0.9983834748518177
Os[+3],1,Co(CN)6[-3],1,0.1585455413253058,0.1585455413253058,0.1585455413253058,1.0,0.9998215482631887
Os[+3],1,Co(H3N)6[-3],1,0.14152193981181427,0.14152193981181427,0.14152193981181427,1.0,0.9997935210378286
Os[+3],2,CrO4[-2],3,0.0797563645396678,0.3250092421356676,0.1852864098767692,1.0,0.9993450826188296
Os[+3],1,F[-1],3,0.09573143260803299,0.770519864854864,0.4574583080572146,1.0,0.997069151909174
Os[+3],1,Fe(CN)6[-3],1,0.1577251266031742,0.1577251266031742,0.1577251266031742,1.0,0.9998203280278417
Os[+3],1,H2SNO3[-1],3,0.17426627657230725,0.8235507602639572,0.5585616538022715,1.0,0.9993432504613122
Os[+3],1,H5C6O7[-3],1,0.1511265528653831,0.1511265528653831,0.1511265528653831,1.0,0.9998100611604457
Os[+3],1,HCO2[-1],3,0.1305860794248063,0.7975654279613527,0.5073398323941726,1.0,0.9987064159048502
Os[+3],1,HCO3[-1],3,0.14920662465276321,0.8094661241897618,0.5303908646973564,1.0,0.9990205012703871
Os[+3],1,HF2[-1],3,0.12153023266488264,0.7912218259421372,0.4953301646104369,1.0,0.9985218597606066
Os[+3],1,HO2[-1],3,0.11091674816585206,0.783228658186132,0.48046937328443345,1.0,0.9982708705337165
Os[+3],1,HOsO5[-1],3,0.21407240551583745,0.842593014620433,0.5982098545698001,1.0,0.999706121753569
Os[+3],1,HSO3[-1],3,0.1653669681928421,0.8187682131442708,0.548886970240825,1.0,0.9992392258856648
Os[+3],1,HSO4[-1],3,0.17478017591089298,0.8238202511301239,0.5591101683576436,1.0,0.9993489491895798
Os[+3],1,HS[-1],3,0.11104400175942783,0.7833284506260502,0.4806530488427391,1.0,0.998274136735741
Os[+3],1,HSeO3[-1],3,0.1877872961948133,0.8304170269954355,0.5726493028036646,1.0,0.9994832161183921
Os[+3],1,IO3[-1],3,0.20029957925655267,0.8363901180825195,0.5850953936594072,1.0,0.9995964514490044
Os[+3],1,IO4[-1],3,0.20339005426013124,0.8378142557739119,0.5880892454239832,1.0,0.9996223287838089
Os[+3],1,I[-1],3,0.18742161601283147,0.8302371957634862,0.5722773525896994,1.0,0.9994796864873966
Os[+3],1,IrO4[-1],3,0.2125183189272138,0.8419111545126724,0.5967587431820986,1.0,0.9996944474183773
Os[+3],1,KSO4[-1],3,0.19014682092696153,0.8315699468399216,0.5750377501889354,1.0,0.9995056752628086
Os[+3],1,MnO4[-1],3,0.184518146968241,0.8287981770568988,0.5693067872897885,1.0,0.9994511826608145
Os[+3],2,MoO4[-2],3,0.09228982719404855,0.3467914408566929,0.20422201418446234,1.0,0.9994729507792257
Os[+3],1,NO2[-1],3,0.13194677973775934,0.7984845784915192,0.5090958988291839,1.0,0.9987321341838306
Os[+3],1,NO3[-1],3,0.15015726977354038,0.810037550027406,0.5315149131453072,1.0,0.9990345884739641
Os[+3],1,NaCO3[-1],3,0.16663436177992724,0.8194630878058647,0.5502856497229845,1.0,0.9992546845338312
Os[+3],1,NaSO4[-1],3,0.18456281283912004,0.8288204663492261,0.5693527204989478,1.0,0.999451627698477
Os[+3],1,OH[-1],3,0.08969670620166355,0.7649654717094057,0.4476365072794752,1.0,0.9967381748917021
Os[+3],1,H2PO4[-1],3,0.1747369994177966,0.823797636325816,0.5590641249885968,1.0,0.999348471628525
Os[+3],1,H2PO4[-1],3,0.1747369994177966,0.823797636325816,0.5590641249885968,1.0,0.999348471628525
Os[+3],1,P(OH)2[-1],3,0.152915148312651,0.8116772807730644,0.5347492327122916,1.0,0.9990745287168455
Os[+3],4,P2O7[-4],3,0.052560555482694546,0.005316400405628624,0.019688528645721813,1.0,0.9993109515274496
Os[+3],5,P3O10[-5],3,0.04812932309265252,0.0002187898111818667,0.006368193572651276,1.0,0.9993132637284109
Os[+3],1,PF6[-1],3,0.19306211225744765,0.8329769923629333,0.5779616440840072,1.0,0.9995326902158226
Os[+3],2,HPO4[-2],3,0.09094548413724723,0.34453715392320217,0.2022339631772851,1.0,0.9992480580756631
Os[+3],2,PO3F[-2],3,0.09174834118599191,0.3458856485085895,0.20342241877981201,1.0,0.9992594849274599
Os[+3],1,PO3[-1],3,0.05945226528794392,0.05945226528794392,0.05945226528794392,1.0,0.99922153279968
Os[+3],1,PO4[-3],1,0.10826784797015024,0.10826784797015024,0.10826784797015024,1.0,0.9997156829129509
Os[+3],1,ReO4[-1],3,0.2118511466741005,0.8416170700404884,0.5961336076773072,1.0,0.9996893836953882
Os[+3],1,ReO4[-1],3,0.2118511466741005,0.8416170700404884,0.5961336076773072,1.0,0.9996893836953882
Os[+3],1,Re[-1],3,0.20252891277388274,0.837419372549765,0.5872580929151507,1.0,0.99961519587782
Os[+3],2,S2O3[-2],3,0.09700806696772436,0.3545621548049754,0.2111244674674497,1.0,0.999329041203447
Os[+3],1,SO2[-1],3,0.08652317818058276,0.3369879939259282,0.23987994307907612,1.0,0.9990625481426736
Os[+3],2,S2O6[-2],3,0.09233274497712599,0.34686310686394206,0.20428532254823284,1.0,0.9994733353118628
Os[+3],2,SO3[-2],3,0.08386756126730353,0.3323512678321594,0.1916002227959873,1.0,0.9991362980472986
Os[+3],2,S2O8[-2],3,0.09900913299167777,0.35779432488070323,0.21401793613141956,1.0,0.9995295072920904
Os[+3],2,SO4[-2],3,0.09097941044179479,0.34459427073593435,0.20228425429095592,1.0,0.9992485456173537
Os[+3],2,S[-2],3,0.05228617431631685,0.269397873243616,0.13982706580252868,1.0,0.9981285910674422
Os[+3],1,Sb(HO2)2[-1],3,0.20282021155315255,0.8375531166607304,0.5875395105373126,1.0,0.9996176153666281
Os[+3],1,Sb(OH)6[-1],3,0.20855776465689105,0.8401531979459136,0.5930283485589241,1.0,0.999663919421545
Os[+3],1,SeO3[-1],3,0.18744023627465697,0.8302463602177174,0.5722963038033675,1.0,0.9994798665358758
Os[+3],1,SeO4[-1],3,0.19249118738201837,0.8327029334710163,0.5773913639166526,1.0,0.9995274621290376
Os[+3],1,SeO4[-1],3,0.19249118738201837,0.8327029334710163,0.5773913639166526,1.0,0.9995274621290376
Os[+3],2,SeO4[-2],3,0.08800243847332345,0.33953655359375856,0.19784715253194357,1.0,0.9994328579409338
Os[+3],2,SeO4[-2],3,0.08800243847332345,0.33953655359375856,0.19784715253194357,1.0,0.9994328579409338
Os[+3],2,SiF6[-2],3,0.08776282196847841,0.33912535193584725,0.19748785201034225,1.0,0.9994305145099904
Os[+3],1,TcO4[-1],3,0.19744606721399813,0.8350577262736789,0.582303627951158,1.0,0.9995718559101799
Os[+3],2,WO4[-2],3,0.10762621594817114,0.37131403487032366,0.22626222179906785,1.0,0.9995926875364483
Pa[+3],1,Ag(CN)2[-1],3,0.21566606512018524,0.8432876831517528,0.5996906415602148,1.0,0.9995842018255304
Pa[+3],1,AsO4[-3],1,0.14090217020684695,0.14090217020684695,0.14090217020684695,1.0,0.9997923816728411
Pa[+3],1,Au(CN)2[-1],3,0.2334663292443506,0.850751444187231,0.6157551956044747,1.0,0.9997050569169462
Pa[+3],1,B(OH)4[-1],3,0.17677024959019252,0.8248572524572573,0.5612242027909844,1.0,0.999237092936928
Pa[+3],1,BF4[-1],3,0.18276392691193924,0.8279189653579049,0.5674969001487368,1.0,0.9992998959231587
Pa[+3],1,BO2[-1],3,0.1353753226164954,0.8007637217610273,0.5134677460768569,1.0,0.9986613504553165
Pa[+3],1,BrO3[-1],3,0.20474228617317283,0.8384313434629768,0.5893896649044567,1.0,0.9994997146992599
Pa[+3],1,Br[-1],3,0.17761630643375467,0.8252949807532243,0.5621181542099281,1.0,0.9992462042478606
Pa[+3],1,C2N3[-1],3,0.1652714368692334,0.818715644469647,0.5487812538455943,1.0,0.9991044611937291
Pa[+3],1,CH3COO[-1],3,0.15773795045200004,0.8144825784077666,0.540312976378049,1.0,0.9990076577505309
Pa[+3],1,CH3COO[-1],3,0.15773795045200004,0.8144825784077666,0.540312976378049,1.0,0.9990076577505309
Pa[+3],1,CNO[-1],3,0.1340562155154015,0.7998929772566319,0.5117945438207896,1.0,0.9986375877743634
Pa[+3],1,CNO[-1],3,0.1340562155154015,0.7998929772566319,0.5117945438207896,1.0,0.9986375877743634
Pa[+3],1,CN[-1],3,0.10063766719378157,0.7748107147861263,0.4651433900006438,1.0,0.9978493595324313
Pa[+3],2,CO3[-2],3,0.07615531568876033,0.3184035320942856,0.17966637902460827,1.0,0.9989445289489961
Pa[+3],1,SCN[-1],3,0.15661911732614298,0.8138386442365921,0.5390324665247023,1.0,0.9989925334135221
Pa[+3],1,CSeN[-1],3,0.19399955866832594,0.8334254325258946,0.5788955982279742,1.0,0.9994075383942111
Pa[+3],1,ClO2[-1],3,0.16667167894317866,0.8194834764208236,0.550326724817934,1.0,0.999121541376963
Pa[+3],1,ClO3[-1],3,0.1803335234530542,0.8266883735544228,0.5649701328123403,1.0,0.9992749123400138
Pa[+3],1,ClO4[-1],3,0.19088870991778423,0.8319298239544752,0.5757846476628372,1.0,0.999378962118723
Pa[+3],1,Cl[-1],3,0.12206949614097508,0.7916111556005337,0.49606172291216794,1.0,0.9984001476059525
Pa[+3],1,Co(CN)6[-3],1,0.170658570002851,0.170658570002851,0.170658570002851,1.0,0.9998382690832497
Pa[+3],1,Co(H3N)6[-3],1,0.15123761565921331,0.15123761565921331,0.15123761565921331,1.0,0.9998102409204512
Pa[+3],2,CrO4[-2],3,0.0867277050079304,0.337341799618665,0.19593193888359295,1.0,0.9993784929514884
Pa[+3],1,F[-1],3,0.08022862918862804,0.755542361236619,0.43129701981393526,1.0,0.9970857807941095
Pa[+3],1,Fe(CN)6[-3],1,0.1697155783500738,0.1697155783500738,0.1697155783500738,1.0,0.9998370488070885
Pa[+3],1,H2SNO3[-1],3,0.18887260346263754,0.8309489237103082,0.5737503836225161,1.0,0.9993599552871483
Pa[+3],1,H5C6O7[-3],1,0.16215740638509368,0.16215740638509368,0.16215740638509368,1.0,0.9998267815962896
Pa[+3],1,HCO2[-1],3,0.13891775939127957,0.8030653048737539,0.517907964785026,1.0,0.9987230994468892
Pa[+3],1,HCO3[-1],3,0.15996693723328093,0.8157534410387672,0.5428461265110942,1.0,0.999037195307851
Pa[+3],1,HF2[-1],3,0.12880386593626586,0.7963485816868634,0.5050212270086183,1.0,0.9985385371370872
Pa[+3],1,HO2[-1],3,0.1170481659063963,0.7879251389711444,0.4891644317277417,1.0,0.9982875395271041
Pa[+3],1,HOsO5[-1],3,0.23633691929805292,0.8519074117043521,0.6182685992682607,1.0,0.9997228387130799
Pa[+3],1,HSO3[-1],3,0.17852775259646458,0.8257644708711341,0.563078025835655,1.0,0.9992559272339441
Pa[+3],1,HSO4[-1],3,0.1894727640818252,0.8312418901020415,0.5743574564938988,1.0,0.9993656542059357
Pa[+3],1,HS[-1],3,0.11718850294690909,0.7880300494421275,0.48935985119702313,1.0,0.9982908058382068
Pa[+3],1,HSeO3[-1],3,0.20476820113678929,0.8384431342724333,0.5894145309081597,1.0,0.999499925623872
Pa[+3],1,IO3[-1],3,0.21968073074330263,0.8450176375926177,0.6033889068348117,1.0,0.9996131647408999
Pa[+3],1,IO4[-1],3,0.22339558979184385,0.8465935493284226,0.6067710686019755,1.0,0.9996390429410628
Pa[+3],1,I[-1],3,0.20433536852113723,0.838246029600522,0.5889989426210979,1.0,0.9994963958748578
Pa[+3],1,IrO4[-1],3,0.23444426035120317,0.851146662497367,0.6166137452996662,1.0,0.9997111639874536
Pa[+3],1,KSO4[-1],3,0.20756504344038557,0.8397079135628878,0.5920859263975082,1.0,0.9995223855192537
Pa[+3],1,MnO4[-1],3,0.20090459576819908,0.8366704491705029,0.585683906383014,1.0,0.9994678910952225
Pa[+3],2,MoO4[-2],3,0.10141874188326573,0.36163858716301606,0.21747640528079504,1.0,0.9995063696624096
Pa[+3],1,NO2[-1],3,0.14044424677054893,0.8040410407028569,0.5197980561636293,1.0,0.9987488185851433
Pa[+3],1,NO3[-1],3,0.16105105669976666,0.8163658743320821,0.5440696826059036,1.0,0.9990512829822411
Pa[+3],1,NaCO3[-1],3,0.17999550991966315,0.8265160601710074,0.564616922481391,1.0,0.9992713863988725
Pa[+3],1,NaSO4[-1],3,0.20095729478853466,0.8366948314309325,0.5857351118978364,1.0,0.9994683361477651
Pa[+3],1,OH[-1],3,0.0923137220099995,0.7674137646786078,0.45194829663186004,1.0,0.9967547927384642
Pa[+3],1,H2PO4[-1],3,0.18942232825793995,0.8312173017950865,0.574306489164646,1.0,0.9993651766289151
Pa[+3],1,H2PO4[-1],3,0.18942232825793995,0.8312173017950865,0.574306489164646,1.0,0.9993651766289151
Pa[+3],1,P(OH)2[-1],3,0.16420152658101148,0.8181250450821088,0.547594482369931,1.0,0.9990912245600145
Pa[+3],4,P2O7[-4],3,0.055286952520497055,0.005816510173982932,0.02106186714893046,1.0,0.9993777698622648
Pa[+3],5,P3O10[-5],3,0.05069975748340904,0.0002528099230777458,0.006945067481470632,1.0,0.9993967884296637
Pa[+3],1,PF6[-1],3,0.21103036751837967,0.8412541453382921,0.595362740483652,1.0,0.9995494013755875
Pa[+3],2,HPO4[-2],3,0.09654164182418061,0.35380346357826625,0.21044718467858536,1.0,0.9992814619210352
Pa[+3],2,PO3F[-2],3,0.0974621808997341,0.35529887590597825,0.21178283138134688,1.0,0.9992928895368252
Pa[+3],1,PO3[-1],3,0.06037921837436668,0.06037921837436668,0.06037921837436668,1.0,0.9992382335565126
Pa[+3],1,PO4[-3],1,0.11413024351102534,0.11413024351102534,0.11413024351102534,1.0,0.9997324001922269
Pa[+3],1,ReO4[-1],3,0.2336327919991058,0.8508188217696189,0.6159015064308241,1.0,0.9997061000951157
Pa[+3],1,ReO4[-1],3,0.2336327919991058,0.8508188217696189,0.6159015064308241,1.0,0.9997061000951157
Pa[+3],1,Re[-1],3,0.22235917969794775,0.8461562420881864,0.6058312728475951,1.0,0.9996319097965416
Pa[+3],2,S2O3[-2],3,0.0851512249911789,0.33460258278924887,0.1935503377107457,1.0,0.999362450463496
Pa[+3],1,SO2[-1],3,0.08892782710087231,0.3411187847912667,0.24374664524033673,1.0,0.9990792435854196
Pa[+3],2,S2O6[-2],3,0.10146956874448772,0.36171912628135283,0.21754905930771665,1.0,0.9995067542207619
Pa[+3],2,SO3[-2],3,0.08847796692237464,0.3403507614250689,0.19855923448587878,1.0,0.9991696944209157
Pa[+3],2,S2O8[-2],3,0.10942070526831224,0.3740529768915478,0.22877031655384264,1.0,0.9995629299575488
Pa[+3],2,SO4[-2],3,0.09658051660038824,0.3538667753130386,0.2105036752464563,1.0,0.9992819494953223
Pa[+3],2,S[-2],3,0.05357500799089366,0.2723292756342902,0.14211551602128675,1.0,0.9981619201082061
Pa[+3],1,Sb(HO2)2[-1],3,0.22270965482433505,0.8463043254123287,0.6061494027828372,1.0,0.99963432936626
Pa[+3],1,Sb(OH)6[-1],3,0.22963629744496114,0.8491892817731026,0.6123694437336547,1.0,0.9996806349696697
Pa[+3],1,SeO3[-1],3,0.20435740412984466,0.838256073206989,0.5890201144880451,1.0,0.9994965759293575
Pa[+3],1,SeO4[-1],3,0.21035087356266408,0.8409527422699812,0.5947230531508566,1.0,0.9995441731139851
Pa[+3],1,SeO4[-1],3,0.21035087356266408,0.8409527422699812,0.5947230531508566,1.0,0.9995441731139851
Pa[+3],2,SeO4[-2],3,0.0963593596060352,0.3535064083997736,0.21018220153646755,1.0,0.9994662741429978
Pa[+3],2,SeO4[-2],3,0.0963593596060352,0.3535064083997736,0.21018220153646755,1.0,0.9994662741429978
Pa[+3],2,SiF6[-2],3,0.09607764905048308,0.35304670568507984,0.20977235079095405,1.0,0.9994639305553459
Pa[+3],1,TcO4[-1],3,0.21626198717665163,0.8435462710200811,0.6002424827094799,1.0,0.999588568379602
Pa[+3],2,WO4[-2],3,0.11981634791508154,0.3894498941708541,0.24303979222527508,1.0,0.9996261144274032
Pb[+2],1,Ag(CN)2[-1],2,0.5910571132505323,0.8768137709610557,0.7688023889469467,1.0,0.9996878199361953
Pb[+2],3,AsO4[-3],2,0.33267630466159726,0.08405222311075206,0.19188136669003747,1.0,0.9994800644352324
Pb[+2],1,Au(CN)2[-1],2,0.6117256639061294,0.8843805348874936,0.7821289304878892,1.0,0.9997684034549988
Pb[+2],1,Au(CN)4[-1],2,0.6187082035537198,0.8868934931059529,0.786580068113679,1.0,0.9997934042698039
Pb[+2],1,B(OH)4[-1],2,0.543090904102905,0.8584561816448922,0.7369470158043283,1.0,0.999456339243748
Pb[+2],1,BF4[-1],2,0.5507854468611417,0.8614808227408326,0.7421492079502219,1.0,0.999498225399222
Pb[+2],1,BO2[-1],2,0.4858219446632958,0.8348708199016724,0.6970092859232908,1.0,0.9990722687373372
Pb[+2],1,BrO3[-1],2,0.578017846181887,0.8719374112315451,0.7602748491051686,1.0,0.999631481920416
Pb[+2],1,Br[-1],2,0.5441847555113919,0.8588881144428634,0.7376887931312173,1.0,0.9994624160983955
Pb[+2],1,C2N3[-1],2,0.527955626662555,0.8524116088744602,0.7266055509439459,1.0,0.9993678753634221
Pb[+2],1,CH3COO[-1],2,0.5177463211605338,0.8482605219922796,0.7195459131706147,1.0,0.9993033036161073
Pb[+2],1,CH3COO[-1],2,0.5177463211605338,0.8482605219922796,0.7195459131706147,1.0,0.9993033036161073
Pb[+2],1,CNO[-1],2,0.48385270822150167,0.83402351205417,0.6955952186591723,1.0,0.9990564137848912
Pb[+2],1,CNO[-1],2,0.48385270822150167,0.83402351205417,0.6955952186591723,1.0,0.9990564137848912
Pb[+2],1,CN[-1],2,0.4297988728014916,0.80968541819773,0.6555904764420328,1.0,0.9985303491311913
Pb[+2],1,CO3[-2],1,0.4465282909776345,0.4465282909776345,0.4465282909776345,1.0,0.9996129897536519
Pb[+2],1,SCN[-1],2,0.5162086590887535,0.8476300041283438,0.7184766238986161,1.0,0.9992932147051494
Pb[+2],1,CSeN[-1],2,0.5648875783842834,0.8669429239874658,0.7515900334519368,1.0,0.9995700129576809
Pb[+2],1,ClO2[-1],2,0.5298266117799144,0.8531658078407279,0.727891895668522,1.0,0.9993792680924091
Pb[+2],1,ClO3[-1],2,0.547680511275273,0.8602641440342234,0.7400543975109349,1.0,0.9994815629263946
Pb[+2],1,ClO4[-1],2,0.7647525038380307,0.7647525038380307,0.7647525038380307,0.9161811213329548,0.9995885003819901
Pb[+2],1,Cl[-1],2,0.4654448471864938,0.8259752930075143,0.682235184658849,1.0,0.9988979749892346
Pb[+2],3,Co(H3N)6[-3],2,0.3468048314946229,0.09229784544655784,0.20423384271794937,1.0,0.999515761255554
Pb[+2],1,CrO4[-2],1,0.5160701253526366,0.5160701253526366,0.5160701253526366,1.0,0.9997577961581324
Pb[+2],1,F[-1],2,0.39150013141102324,0.7910118288936577,0.6256997134496892,1.0,0.9980204717093132
Pb[+2],2,Fe(CN)6[-4],1,0.4044452151628667,0.026757085551959943,0.16357593206813753,1.0,0.9997411727079815
Pb[+2],1,H2SNO3[-1],2,0.5585023184114851,0.8644825774949777,0.7473301267923601,1.0,0.9995382800678461
Pb[+2],1,HCO2[-1],2,0.4910589376086454,0.8371116865701489,0.7007559757923192,1.0,0.9991134677673204
Pb[+2],1,HCO3[-1],2,0.5207928470021043,0.8495056128059588,0.7216597861888275,1.0,0.9993230067837479
Pb[+2],1,HF2[-1],2,0.4759040331719848,0.8305768961610612,0.6898579804365423,1.0,0.9989903224430446
Pb[+2],1,HO2[-1],2,0.4574341925949272,0.8223982094705444,0.6763388149403575,1.0,0.9988228252298572
Pb[+2],1,HOsO5[-1],2,0.6149997595559965,0.8855615189056002,0.7842192037663936,1.0,0.9997802594178471
Pb[+2],1,HSO3[-1],2,0.5453602682008049,0.8593515678203563,0.7384851171153044,1.0,0.9994689008734783
